Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	NeuronPrefName	NeuroNERAnnots	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	MetadataNote	TableNote	rin	rin_raw	rin_err	rin_n	rin_sd	rin_note	rmp	rmp_raw	rmp_err	rmp_n	rmp_sd	rmp_note	apthr	apthr_raw	apthr_err	apthr_n	apthr_sd	apthr_note	apamp	apamp_raw	apamp_err	apamp_n	apamp_sd	apamp_note	aphw	aphw_raw	aphw_err	aphw_n	aphw_sd	aphw_note	tau	tau_raw	tau_err	tau_n	tau_sd	tau_note	ahpamp	ahpamp_raw	ahpamp_err	ahpamp_n	ahpamp_sd	ahpamp_note	cap	cap_raw	cap_err	cap_n	cap_sd	cap_note	apwidth	apwidth_raw	apwidth_err	apwidth_n	apwidth_sd	apwidth_note	apfreq	apfreq_raw	apfreq_err	apfreq_n	apfreq_sd	apfreq_note	rheo	rheo_raw	rheo_err	rheo_n	rheo_sd	rheo_note	ahpdur	ahpdur_raw	ahpdur_err	ahpdur_n	ahpdur_sd	ahpdur_note	sagratio	sagratio_raw	sagratio_err	sagratio_n	sagratio_sd	sagratio_note	maxfreq	maxfreq_raw	maxfreq_err	maxfreq_n	maxfreq_sd	maxfreq_note	apriseslope	apriseslope_raw	apriseslope_err	apriseslope_n	apriseslope_sd	apriseslope_note	fahpamp	fahpamp_raw	fahpamp_err	fahpamp_n	fahpamp_sd	fahpamp_note	spontfreq	spontfreq_raw	spontfreq_err	spontfreq_n	spontfreq_sd	spontfreq_note	appeak	appeak_raw	appeak_err	appeak_n	appeak_sd	appeak_note	apriset	apriset_raw	apriset_err	apriset_n	apriset_sd	apriset_note	apdecayslope	apdecayslope_raw	apdecayslope_err	apdecayslope_n	apdecayslope_sd	apdecayslope_note	apdelay	apdelay_raw	apdelay_err	apdelay_n	apdelay_sd	apdelay_note	fislope	fislope_raw	fislope_err	fislope_n	fislope_sd	fislope_note	adratio	adratio_raw	adratio_err	adratio_n	adratio_sd	adratio_note	apamprest	apamprest_raw	apamprest_err	apamprest_n	apamprest_sd	apamprest_note	other	other_raw	other_err	other_n	other_sd	other_note	sagamp	sagamp_raw	sagamp_err	sagamp_n	sagamp_sd	sagamp_note	sahpamp	sahpamp_raw	sahpamp_err	sahpamp_n	sahpamp_sd	sahpamp_note	apdecayt	apdecayt_raw	apdecayt_err	apdecayt_n	apdecayt_sd	apdecayt_note	accres	accres_raw	accres_err	accres_n	accres_sd	accres_note	adratioinv	adratioinv_raw	adratioinv_err	adratioinv_n	adratioinv_sd	adratioinv_note	adpamp	adpamp_raw	adpamp_err	adpamp_n	adpamp_sd	adpamp_note	ahpamprest	ahpamprest_raw	ahpamprest_err	ahpamprest_n	ahpamprest_sd	ahpamprest_note	mahpamp	mahpamp_raw	mahpamp_err	mahpamp_n	mahpamp_sd	mahpamp_note	fahpdur	fahpdur_raw	fahpdur_err	fahpdur_n	fahpdur_sd	fahpdur_note	ahpvolt	ahpvolt_raw	ahpvolt_err	ahpvolt_n	ahpvolt_sd	ahpvolt_note	sahpdur	sahpdur_raw	sahpdur_err	sahpdur_n	sahpdur_sd	sahpdur_note	celldiam	celldiam_raw	celldiam_err	celldiam_n	celldiam_sd	celldiam_note	adpctother	adpctother_raw	adpctother_err	adpctother_n	adpctother_sd	adpctother_note	adpct	adpct_raw	adpct_err	adpct_n	adpct_sd	adpct_note	adpctminus	adpctminus_raw	adpctminus_err	adpctminus_n	adpctminus_sd	adpctminus_note	surfarea	surfarea_raw	surfarea_err	surfarea_n	surfarea_sd	surfarea_note	mahpdur	mahpdur_raw	mahpdur_err	mahpdur_n	mahpdur_sd	mahpdur_note	adratiominus	adratiominus_raw	adratiominus_err	adratiominus_n	adratiominus_sd	adratiominus_note	adpctinv	adpctinv_raw	adpctinv_err	adpctinv_n	adpctinv_sd	adpctinv_note	adpdur	adpdur_raw	adpdur_err	adpdur_n	adpdur_sd	adpdur_note	fahpvolt	fahpvolt_raw	fahpvolt_err	fahpvolt_n	fahpvolt_sd	fahpvolt_note	mahpamprest	mahpamprest_raw	mahpamprest_err	mahpamprest_n	mahpamprest_sd	mahpamprest_note	apamptrough	apamptrough_raw	apamptrough_err	apamptrough_n	apamptrough_sd	apamptrough_note	sahpamprest	sahpamprest_raw	sahpamprest_err	sahpamprest_n	sahpamprest_sd	sahpamprest_note	fahpamprest	fahpamprest_raw	fahpamprest_err	fahpamprest_n	fahpamprest_sd	fahpamprest_note	sahpvolt	sahpvolt_raw	sahpvolt_err	sahpvolt_n	sahpvolt_sd	sahpvolt_note	mahpvolt	mahpvolt_raw	mahpvolt_err	mahpvolt_n	mahpvolt_sd	mahpvolt_note
65	Activity-dependent modulation of layer 1 inhibitory neocortical circuits by acetylcholine.	24478372	2014	Williams SR	92110	46586.0	Other	Somatosensory cortex layer 1 cholinergic excitatory neurogliaform cells 	Somatosensory cortex layer 1 cholinergic excitatory neurogliaform cells 	[ABA_REGION:453, HBP_LAYER:0000001, HBP_NEUROTRANSMITTER:0000005, Function:excitatory, HBP_MORPHOLOGY:0000020, NeuronTrigger:cells]		True	Rats	Rats, Wistar	Patch-clamp	in vitro	Unreported		35.0	27.276363394			Individual brain-slices were transferred to a recording chamber and perfused with a solution of the following composition (in mm): NaCl 125, NaHCO3 25, KCl 3, NaH2PO4 1.25, CaCl2 2, MgCl2 1, sodium pyruvate 3, and glucose 25, saturated with 95% O2 and 5% CO2 at 34-36Â°C.	5.0	1.0	2.0	154.25	134.0	3.0		Pipettes were filled with a solution containing the following (in mm): potassium gluconate 135, NaCl 7, HEPES 10, Na2-ATP 2, Na-GTP 0.3, sodium phosphocreatine 10, MgCl2 2, and occasionally with AlexaFluor 594 0.01 (Invitrogen); pH was adjusted to 7.2-7.3 with KOH.	5.0	2.0		31.3	11.0	135.0	7.25			109.3	109.3	3.8	72.0	32.2440692221		-77.0	-77.0	0.5	72.0	4.24264068712																																																									-24.9				Parsing failed to normalize ephys data																																																																																																																																																																																																																																																
1472	Two functional inhibitory circuits are comprised of a heterogeneous population of fast-spiking cortical interneurons.	24480365	2014	Huntsman MM	92461	47448.0	Neocortex basket cell	primary somatosensory cortex barrel field layer 4 parvalbumin expressing delayed firing fast spiking interneuron	primary somatosensory cortex barrel field layer 4 parvalbumin expressing delayed firing fast spiking interneuron	[ABA_REGION:322, ABA_REGION:329, HBP_LAYER:0000004, NCBI_GENE:19293, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000004, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Unreported		22.0	31.6227766017			Tangential and thalamocortical slices were incubated in oxygen-saturated artificial cerebral spinal fluid (aCSF) containing the following (in mM): 126 NaCl, 26 NaHCO3, 10 glucose, 2.5 KCl, 1.25 NaH2PO4*H2O, 2 MgCl2*6H2O, and 2 CaCl2*2H2O; pH 7.4.	5.0	2.0	2.0	153.25	136.5	2.5	7.4	A high chloride concentration solution was used to enhance GABAA receptor-mediated inhibitory currents (in mM): 70 K-gluconate, 70 KCl, 2 NaCl, 10 HEPES, 4 EGTA, 2 Na2-ATP, 0.5 Na2-GTP (Ecl -16 mV).	5.0			7.0	72.0	140.0				156.3	156.3	7.32	83.0	66.6883737993		-61.9	-61.9	0.42	83.0	3.82638210324		-40.1	-40.1	0.57	83.0	5.19294714011		65.4	65.4	1.35	83.0	12.2990853318		0.629	0.629	0.01	83.0	0.0911043357914		11.84	11.84	0.69	34.0	4.02335680744		16.1	16.1	0.56	83.0	5.10184280432																				150.6	150.6	8.78	83.0	79.9896068249														192.5	192.5	3.32	83.0	30.2466394828																										0.363	0.363	0.011	83.0	0.100214769371																				0.921	0.921	0.016	83.0	0.145766937266	calculation method not explained in article													5.61	5.61	0.37	83.0	3.37086042428																																																																																																																																																													
1473	Two functional inhibitory circuits are comprised of a heterogeneous population of fast-spiking cortical interneurons.	24480365	2014	Huntsman MM	92461	47448.0	Neocortex basket cell	primary somatosensory cortex barrel field layer 4 parvalbumin expressing early onset firing fast spiking interneuron	primary somatosensory cortex barrel field layer 4 parvalbumin expressing early onset firing fast spiking interneuron	[ABA_REGION:322, ABA_REGION:329, HBP_LAYER:0000004, NCBI_GENE:19293, Missing:early, Function:onset, HBP_EPHYS_TRIGGER:0000004, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Unreported		22.0	31.6227766017			Tangential and thalamocortical slices were incubated in oxygen-saturated artificial cerebral spinal fluid (aCSF) containing the following (in mM): 126 NaCl, 26 NaHCO3, 10 glucose, 2.5 KCl, 1.25 NaH2PO4*H2O, 2 MgCl2*6H2O, and 2 CaCl2*2H2O; pH 7.4.	5.0	2.0	2.0	153.25	136.5	2.5	7.4	A high chloride concentration solution was used to enhance GABAA receptor-mediated inhibitory currents (in mM): 70 K-gluconate, 70 KCl, 2 NaCl, 10 HEPES, 4 EGTA, 2 Na2-ATP, 0.5 Na2-GTP (Ecl -16 mV).	5.0			7.0	72.0	140.0				119.7	119.7	4.16	88.0	39.0242591217		-59.7	-59.7	0.8	88.0	7.50466521572		-44.9	-44.9	0.45	88.0	4.22137418384		71.9	71.9	1.53	88.0	14.3526722251		0.626	0.626	0.008	88.0	0.0750466521572		9.01	9.01	0.34	64.0	2.72		16.6	16.6	0.63	88.0	5.90992385738																				213.2	213.2	9.74	88.0	91.3692990014														181.5	181.5	3.02	88.0	28.3301111893																										0.378	0.378	0.009	88.0	0.0844274836768																				0.797	0.797	0.016	88.0	0.150093304314	calculation method not explained in article													4.82	4.82	0.39	88.0	3.65852429266																																																																																																																																																													
1439	Transgenic mouse lines subdivide external segment of the globus pallidus (GPe) neurons and reveal distinct GPe output pathways.	24501350	2014	Gittis AH	92206	46819.0	Globus pallidus intrinsic cell	Lateral globus pallidus parvalbumin-expressing neurons	Lateral globus pallidus parvalbumin-expressing neurons	[ABA_REGION:1022, NCBI_GENE:19293, NeuronTrigger:neurons]	Pallidum	True	Mice	Mice, Transgenic	Patch-clamp	in vitro	Corrected	12.0	33.0	39.5979797464			Recordings were made at 33Â°C in carbogenated ACSF (in mm): 125 NaCl, 26 NaHCO3, 1.25 NaH2PO4, 2.5 KCl, 12.5 glucose, 1 MgCl2, and 2 CaCl2. For recordings of intrinsic excitability, 50 Î¼m picrotoxin and 5 Î¼m DNQX were included in the bath to block fast inhibitory and excitatory transmission, respectively.	5.0	1.0	2.0	152.25	133.5	2.5		The internal solution for current-clamp recordings consisted of the following (in mm): 130 KMeSO3, 10 NaCl, 2 MgCl2, 0.16 CaCl2, 0.5 EGTA, 10 HEPES, 2 Mg-ATP, and 0.3 Na-GTP.	5.0	4.0	0.16	10.3	14.32	130.0				170.0	170.0	16.0	30.0	16.0		-68.9	-68.9	5.5	30.0	5.5		-55.7	-55.7	4.4	30.0	4.4								0.28	0.28	0.09	30.0	0.09								21.9	21.9	4.7	30.0	4.7		241.0	241.0	113.0	30.0	113.0								28.0	28.0	25.0	30.0	25.0																				347.0	347.0	80.0	30.0	80.0																																												494.0	494.0	287.0	30.0	287.0			0.81																	13.8	13.8	5.5	30.0	5.5																																																																																																																																																													
1440	Transgenic mouse lines subdivide external segment of the globus pallidus (GPe) neurons and reveal distinct GPe output pathways.	24501350	2014	Gittis AH	92206	46819.0	Globus pallidus intrinsic cell	Medial Globus pallidus Lhx6- expressing neurons	Medial Globus pallidus Lhx6- expressing neurons	[ABA_REGION:1031, NCBI_GENE:16874, NeuronTrigger:neurons]	Pallidum	True	Mice	Mice, Transgenic	Patch-clamp	in vitro	Corrected	12.0	33.0	39.5979797464			Recordings were made at 33Â°C in carbogenated ACSF (in mm): 125 NaCl, 26 NaHCO3, 1.25 NaH2PO4, 2.5 KCl, 12.5 glucose, 1 MgCl2, and 2 CaCl2. For recordings of intrinsic excitability, 50 Î¼m picrotoxin and 5 Î¼m DNQX were included in the bath to block fast inhibitory and excitatory transmission, respectively.	5.0	1.0	2.0	152.25	133.5	2.5		The internal solution for current-clamp recordings consisted of the following (in mm): 130 KMeSO3, 10 NaCl, 2 MgCl2, 0.16 CaCl2, 0.5 EGTA, 10 HEPES, 2 Mg-ATP, and 0.3 Na-GTP.	5.0	4.0	0.16	10.3	14.32	130.0				301.0	301.0	168.0	40.0	168.0		-71.7	-71.7	7.2	40.0	7.2		-55.4	-55.4	14.1	40.0	14.1								0.37	0.37	0.11	40.0	0.11								19.3	19.3	4.0	40.0	4.0		164.0	164.0	65.0	40.0	65.0								7.8	7.8	14.2	40.0	14.2																				249.0	249.0	80.0	40.0	80.0																																												491.0	491.0	164.0	40.0	164.0			0.8																	16.1	16.1	7.0	40.0	7.0																																																																																																																																																													
868	Loss of mTOR repressors Tsc1 or Pten has divergent effects on excitatory and inhibitory synaptic transmission in single hippocampal neuron cultures.	24574959	2014	Swann JW	85608	27436.0	Other	Glutamatergic hippocampal autaptic neuron	Glutamatergic hippocampal autaptic neuron	[HBP_NEUROTRANSMITTER:0000004, ABA_REGION:1080, Missing:autaptic, NeuronTrigger:neuron]		True	Mice	C57BL, Mice, Transgenic	Patch-clamp	cell culture	Unreported		23.5	0.0			Standard extracellular solution contained the following (in mM): 140 NaCl, 2.4 KCl, 10 HEPES, 10 glucose, 4 MgCl2, and 2 CaCl2, pH 7.3 (305 mOsm).	5.0	4.0	2.0	140.0	154.4	2.4	7.3	Internal solution contained the following: 136 mM KCl, 17.8 mM HEPES, 1 mM EGTA, 0.6 mM MgCl2, 4 mM ATP, 0.3 mM GTP, 12 mM creatine phosphate, and 50 U/ml phosphocreatine kinase.	5.0	0.6		124.0	137.2	136.0				414.0	414.0	33.5	32.0	175.362481734		-58.85	-58.85	2.15	32.0	12.4450793489		-31.0	-31.0	1.1	32.0	5.65685424949		77.55	77.55	4.0	32.0	29.4156420974		1.21	1.21	0.085	32.0	0.452548339959		33.25	33.25	2.9	32.0	18.6676190233								80.4	80.4	5.7	32.0	32.2440692221														165.5	165.5	15.0	32.0	96.1665222414																																																																																																																																																																																																																																																							
506	Electrophysiological characterization of granule cells in the dentate gyrus immediately after birth.	24592213	2014	Cherubini E	85612	27442.0	Dentate gyrus granule cell	Dentate gyrus immature granule cell with rudimentary spikes	Dentate gyrus immature granule cell with rudimentary spikes	[ABA_REGION:726, HBP_DEVELOPMENTAL:0000010, HBP_MORPHOLOGY:0000026, NeuronTrigger:cell, Missing:with rudimentary spikes]	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		32.0	1.5			Briefly, the brain was quickly removed from the skull and placed in ice-cold ACSF containing (in mM): NaCl 130, KCl 3.5, NaH2PO4 1.2, MgCl2 1.3, CaCl2 2, Glucose 24, NaHCO3 27 (pH 7.3), saturated with 95% O2 and 5% CO2 (pH 7.3â7.4) Transverse hippocampal slices (400 Î¼m thick) were cut with a vibratome and stored at room temperature (20â24Â°C) in a holding bath containing the same solution as above.	5.0	1.3	2.0	158.2	140.1	3.5	7.35	They had a resistance of 5â8 MÎ© when filled with an intracellular solution containing (in mM): KCl 140, MgCl2 1, EGTA 0.5, HEPES 10, Mg ATP 4 (pH 7.3; the osmolarity was adjusted to 280 mOsmol).	5.0	5.0			142.0	140.0	7.3			1400.0	1.4	100.0	36.0	600.0		-38.0	-38.0	1.0	36.0	6.0		-26.0	-26.0	1.0	36.0	6.0		1.0		1.0	36.0	6.0	Converted from other ephys properties	6.1	6.1	0.6	36.0	3.6			283.0				Parsing failed to normalize ephys data							14.0	14.0	1.0	36.0	6.0																																																																																												13.0	13.0	1.0	36.0	6.0	 spike amplitude from the baseline to the peak																																																																																																																																																																								
507	Electrophysiological characterization of granule cells in the dentate gyrus immediately after birth.	24592213	2014	Cherubini E	85612	27442.0	Dentate gyrus granule cell	Dentate gyrus more mature granule cell with overshooting action potentials	Dentate gyrus more mature granule cell with overshooting action potentials	[ABA_REGION:726, Missing:more, HBP_DEVELOPMENTAL:0000002, HBP_MORPHOLOGY:0000026, NeuronTrigger:cell, Missing:with overshooting action potentials]	Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Unreported		32.0	1.5			Briefly, the brain was quickly removed from the skull and placed in ice-cold ACSF containing (in mM): NaCl 130, KCl 3.5, NaH2PO4 1.2, MgCl2 1.3, CaCl2 2, Glucose 24, NaHCO3 27 (pH 7.3), saturated with 95% O2 and 5% CO2 (pH 7.3â7.4) Transverse hippocampal slices (400 Î¼m thick) were cut with a vibratome and stored at room temperature (20â24Â°C) in a holding bath containing the same solution as above.	5.0	1.3	2.0	158.2	140.1	3.5	7.35	They had a resistance of 5â8 MÎ© when filled with an intracellular solution containing (in mM): KCl 140, MgCl2 1, EGTA 0.5, HEPES 10, Mg ATP 4 (pH 7.3; the osmolarity was adjusted to 280 mOsmol).	5.0	5.0			142.0	140.0	7.3			1000.0	1.0	100.0	27.0	519.615242271		-40.0	-40.0	1.0	27.0	5.19615242271		-34.0	-34.0	1.0	27.0	5.19615242271		16.0		2.0	27.0	10.3923048454	Converted from other ephys properties	3.8	3.8	0.2	27.0	1.03923048454			285.0				Parsing failed to normalize ephys data							17.0	17.0	1.0	27.0	5.19615242271																																																																																												22.0	22.0	2.0	27.0	10.3923048454	 spike amplitude from the baseline to the peak																																																																																																																																																																								
1419	The vestibulo- and preposito-cerebellar cholinergic neurons of a ChAT-tdTomato transgenic rat exhibit heterogeneous firing properties and the expression of various neurotransmitter receptors.	24593297	2014	Saito Y	91690	45520.0	Other	Nucleus prepositus hypoglossi choline acetyltransferase expressing neuron	Nucleus prepositus hypoglossi choline acetyltransferase expressing neuron	[ABA_REGION:169, NCBI_GENE:12647, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]		True	Rats	Rat, Transgenic, Long-Evans	Patch-clamp	in vitro	Corrected	-10.0	31.0	21.9772609758			After incubation in an extracellular solution containing (in mm) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 26 NaHCO3 and 25 glucose, and aeration with 95% O2 and 5% CO2 (pH 7.4) for more than 1 h at room temperature, each slice was transferred to a submerged recording chamber on an upright microscope (Leica DM LFS; Leica, Wetzlar, Germany) and continuously perfused with the extracellular solution at a rate of 5 mL/min.	5.0	1.0	2.0	152.25	133.5	2.5	7.4	Patch pipettes were prepared from borosilicate glass capillaries and filled with a K+-based internal solution containing (in mm) 120 K-methylsulfate, 10 KCl, 0.2 EGTA, 2 MgATP, 0.3 NaGTP, 10 HEPES, 10 Na2-phosphocreatine and 0.1 spermine, adjusted to pH 7.3 with KOH.	5.0	2.0		20.3	10.0	130.0	7.3			642.5	642.5	291.8	64.0	291.8														82.2	82.2	7.8	64.0	7.8		0.67	0.67	0.21	64.0	0.21								28.6	28.6	6.8	64.0	6.8		43.2	43.2	32.0	64.0	32.0																																																		5.7	5.7	3.0	64.0	3.0																																																																																																																																																																																																																			
1420	The vestibulo- and preposito-cerebellar cholinergic neurons of a ChAT-tdTomato transgenic rat exhibit heterogeneous firing properties and the expression of various neurotransmitter receptors.	24593297	2014	Saito Y	91690	45521.0	Other	Nucleus prepositus hypoglossi cholinergic projection neuron	Nucleus prepositus hypoglossi cholinergic projection neuron	[ABA_REGION:169, Missing:cholinergic, Function:projection, NeuronTrigger:neuron]		True	Rats	Rat, Transgenic, Long-Evans	Patch-clamp	in vitro	Corrected	-10.0	31.0	21.9772609758			After incubation in an extracellular solution containing (in mm) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 26 NaHCO3 and 25 glucose, and aeration with 95% O2 and 5% CO2 (pH 7.4) for more than 1 h at room temperature, each slice was transferred to a submerged recording chamber on an upright microscope (Leica DM LFS; Leica, Wetzlar, Germany) and continuously perfused with the extracellular solution at a rate of 5 mL/min.	5.0	1.0	2.0	152.25	133.5	2.5	7.4	Patch pipettes were prepared from borosilicate glass capillaries and filled with a K+-based internal solution containing (in mm) 120 K-methylsulfate, 10 KCl, 0.2 EGTA, 2 MgATP, 0.3 NaGTP, 10 HEPES, 10 Na2-phosphocreatine and 0.1 spermine, adjusted to pH 7.3 with KOH.	5.0	2.0		20.3	10.0	130.0	7.3			421.4	421.4	191.3	37.0	191.3														88.7	88.7	10.4	37.0	10.4		0.67	0.67	0.24	37.0	0.24								28.0	28.0	4.5	37.0	4.5		102.4	102.4	42.4	37.0	42.4																																																		6.7	6.7	5.5	37.0	5.5																																																																																																																																																																																																																			
1417	The vestibulo- and preposito-cerebellar cholinergic neurons of a ChAT-tdTomato transgenic rat exhibit heterogeneous firing properties and the expression of various neurotransmitter receptors.	24593297	2014	Saito Y	91690	45520.0	Medial vestibular nucleus neuron	medial vestibular nucleus choline acetyltransferase expressing neuron	medial vestibular nucleus choline acetyltransferase expressing neuron	[ABA_REGION:202, NCBI_GENE:12647, NeuronTrigger:neuron, HBP_NEUROTRANSMITTER:0000005]	Medulla	True	Rats	Rat, Transgenic, Long-Evans	Patch-clamp	in vitro	Corrected	-10.0	31.0	21.9772609758			After incubation in an extracellular solution containing (in mm) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 26 NaHCO3 and 25 glucose, and aeration with 95% O2 and 5% CO2 (pH 7.4) for more than 1 h at room temperature, each slice was transferred to a submerged recording chamber on an upright microscope (Leica DM LFS; Leica, Wetzlar, Germany) and continuously perfused with the extracellular solution at a rate of 5 mL/min.	5.0	1.0	2.0	152.25	133.5	2.5	7.4	Patch pipettes were prepared from borosilicate glass capillaries and filled with a K+-based internal solution containing (in mm) 120 K-methylsulfate, 10 KCl, 0.2 EGTA, 2 MgATP, 0.3 NaGTP, 10 HEPES, 10 Na2-phosphocreatine and 0.1 spermine, adjusted to pH 7.3 with KOH.	5.0	2.0		20.3	10.0	130.0	7.3			554.3	554.3	240.2	64.0	240.2														87.9	87.9	7.3	64.0	7.3		0.67	0.67	0.23	64.0	0.23								27.7	27.7	5.1	64.0	5.1		77.2	77.2	46.4	64.0	46.4																																																		10.3	10.3	4.3	64.0	4.3																																																																																																																																																																																																																			
1418	The vestibulo- and preposito-cerebellar cholinergic neurons of a ChAT-tdTomato transgenic rat exhibit heterogeneous firing properties and the expression of various neurotransmitter receptors.	24593297	2014	Saito Y	91690	45521.0	Medial vestibular nucleus neuron	medial vestibular nucleus cholinergic projection neuron	medial vestibular nucleus cholinergic projection neuron	[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000005, Function:projection, NeuronTrigger:neuron]	Medulla	True	Rats	Rat, Transgenic, Long-Evans	Patch-clamp	in vitro	Corrected	-10.0	31.0	21.9772609758			After incubation in an extracellular solution containing (in mm) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 26 NaHCO3 and 25 glucose, and aeration with 95% O2 and 5% CO2 (pH 7.4) for more than 1 h at room temperature, each slice was transferred to a submerged recording chamber on an upright microscope (Leica DM LFS; Leica, Wetzlar, Germany) and continuously perfused with the extracellular solution at a rate of 5 mL/min.	5.0	1.0	2.0	152.25	133.5	2.5	7.4	Patch pipettes were prepared from borosilicate glass capillaries and filled with a K+-based internal solution containing (in mm) 120 K-methylsulfate, 10 KCl, 0.2 EGTA, 2 MgATP, 0.3 NaGTP, 10 HEPES, 10 Na2-phosphocreatine and 0.1 spermine, adjusted to pH 7.3 with KOH.	5.0	2.0		20.3	10.0	130.0	7.3			411.0	411.0	165.2	43.0	165.2														92.8	92.8	9.4	43.0	9.4		0.54	0.54	0.19	43.0	0.19								26.9	26.9	4.2	43.0	4.2		135.6	135.6	53.4	43.0	53.4																																																		12.1	12.1	5.5	43.0	5.5																																																																																																																																																																																																																			
679	Greater excitability and firing irregularity of tufted cells underlies distinct afferent-evoked activity of olfactory bulb mitral and tufted cells.	24614745	2014	Urban NN	85554		Olfactory bulb (main) mitral cell		Olfactory bulb (main) mitral cell	[ABA_REGION:507, Missing:(main), HBP_MORPHOLOGY:0000030, NeuronTrigger:cell]	Olfactory areas	False																													94.3	94.3																																																																																																																																																																																																																																																																																																																						
561	Ex vivo dissection of optogenetically activated mPFC and hippocampal inputs to neurons in the basolateral amygdala: implications for fear and emotional memory.	24634648	2014	Ehrlich I	85710	27636.0	Amygdala basolateral nucleus pyramidal neuron	Basolateral amygdala principal neuron with input from medial prefrontal cortex	Basolateral amygdala principal neuron with input from medial prefrontal cortex	[ABA_REGION:295, Function:principal, NeuronTrigger:neuron, Missing:with, Function:input, Missing:from, ABA_REGION:714]	Cortical subplate	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected		30.5	68.5857127979			Slices were recovered at 37Â°C for 45 min and stored at room temperature in ACSF composed of (in mM): 124 NaCl, 1.25 NaH2PO4, 1.3 MgSO4, 2.7 KCl, 26 NaHCO3, 2 CaCl2, 18 D-glucose, 4 L-ascorbic acid and oxygenated with 95% O2, 5% CO2 until recording.	5.0	1.3	2.0	151.25	130.7	2.7		For most whole cell recordings, the intracellular solution contained (in mM): 130 K-Gluconate, 5 KCl, 4 Mg-ATP, 0.4 Na-GTP, 10 Na2-phosphocreatine, 10 HEPES, 0.6 EGTA and had an osmolarity of 290â295 mOsm and pH of 7.2â7.3.	5.0	4.0		20.4	5.0	135.0			The individual subtype, is too detailed and confusing for the current purpose	169.14	169.14	11.67	65.0	94.0865479226		-69.35	-69.35	0.72	65.0	5.80482557877		-38.5	-38.5	0.56	65.0	4.51486433905		81.15	81.15	0.88	65.0	7.0947868185		1.16	1.16	0.011	65.0	0.0886848352313		3.62	3.62	0.16	65.0	1.28996123973		4.77		0.3	65.0	2.41867732449			202.6																																															4.77	-4.77	0.3	65.0	2.41867732449																																																			14.46		65.0																					20.8	20.8	0.58	65.0	4.67610949401																																																																																																																																											
