numa,ida,numb,idb,kmdist,midist
40,CUB,816,DRV,15015,9363
40,CUB,817,RVN,16109,10045
40,CUB,820,MAL,17061,10638
40,CUB,830,SIN,17232,10745
40,CUB,835,BRU,16417,10237
40,CUB,840,PHI,15149,9446
40,CUB,850,INS,17861,11137
40,CUB,860,ETM,16616,10360
40,CUB,900,AUL,14889,9284
40,CUB,910,PNG,14502,9043
40,CUB,920,NEW,12707,7923
40,CUB,935,VAN,12763,7958
40,CUB,940,SOL,13273,8276
40,CUB,950,FJI,11682,7284
40,CUB,983,MSI,11571,7215
40,CUB,986,PAL,14747,9195
40,CUB,987,FSM,12628,7874
40,CUB,990,WSM,12134,7566
41,HAI,2,USA,2286,1425
41,HAI,20,CAN,2979,1858
41,HAI,31,BHM,727,453
41,HAI,40,CUB,1152,718
41,HAI,42,DOM,246,154
41,HAI,51,JAM,480,300
41,HAI,52,TRI,1478,922
41,HAI,53,BAR,1497,934
41,HAI,54,DMA,1307,815
41,HAI,55,GRN,1354,844
41,HAI,56,SLU,1307,815
41,HAI,57,SVG,1333,831
41,HAI,58,AAB,1128,704
41,HAI,60,SKN,1023,638
41,HAI,80,BLZ,1679,1047
41,HAI,70,MEX,2817,1756
41,HAI,90,GUA,1983,1237
41,HAI,91,HON,1674,1044
41,HAI,92,SAL,1873,1168
41,HAI,93,NIC,1664,1037
41,HAI,94,COS,1596,995
41,HAI,95,PAN,1323,825
41,HAI,100,COL,1568,978
41,HAI,101,VEN,1116,696
41,HAI,110,GUY,2014,1256
41,HAI,115,SUR,2342,1460
41,HAI,130,ECU,2177,1358
41,HAI,135,PER,3448,2150
41,HAI,140,BRA,4621,2881
41,HAI,145,BOL,3887,2424
41,HAI,150,PAR,5116,3190
41,HAI,155,CHL,5750,3585
41,HAI,160,ARG,6037,3764
41,HAI,165,URU,6107,3808
41,HAI,200,UK,7185,4480
41,HAI,205,IRE,6759,4215
41,HAI,210,NTH,7507,4681
41,HAI,211,BEL,7480,4664
41,HAI,212,LUX,7613,4747
41,HAI,220,FRN,7343,4578
41,HAI,221,MNC,7770,4845
41,HAI,223,LIE,7888,4918
41,HAI,225,SWZ,7735,4823
41,HAI,230,SPN,6888,4295
41,HAI,232,AND,7307,4556
41,HAI,235,POR,6414,4000
41,HAI,255,GMY,8097,5048
41,HAI,260,GFR,7682,4790
41,HAI,265,GDR,8097,5048
41,HAI,290,POL,8610,5369
41,HAI,300,AUH,8375,5222
41,HAI,305,AUS,8375,5222
41,HAI,310,HUN,8606,5366
41,HAI,315,CZE,8202,5114
41,HAI,316,CZR,8202,5114
41,HAI,317,SLO,8436,5260
41,HAI,325,ITA,8244,5140
41,HAI,331,SNM,8168,5093
41,HAI,338,MLT,8532,5320
41,HAI,339,ALB,8827,5504
41,HAI,345,SER,8790,5481
41,HAI,341,MNG,8742,5451
41,HAI,343,MAC,8932,5570
41,HAI,344,CRO,8418,5249
41,HAI,345,YUG,8790,5481
41,HAI,346,BOS,8664,5402
41,HAI,349,SLV,8283,5165
41,HAI,350,GRC,9242,5762
41,HAI,352,CYP,10166,6339
41,HAI,355,BUL,9075,5658
41,HAI,359,MLD,9306,5803
41,HAI,360,RUM,9224,5751
41,HAI,365,RUS,9511,5930
41,HAI,366,EST,8621,5375
41,HAI,367,LAT,8681,5413
41,HAI,368,LIT,8827,5504
41,HAI,369,UKR,9298,5798
41,HAI,370,BLR,8997,5610
41,HAI,371,ARM,10778,6720
41,HAI,372,GRG,10799,6734
41,HAI,373,AZE,11155,6955
41,HAI,375,FIN,8601,5363
41,HAI,380,SWD,8250,5144
41,HAI,385,NOR,7834,4884
41,HAI,390,DEN,7986,4980
41,HAI,395,ICE,6287,3920
41,HAI,402,CAP,5121,3193
41,HAI,403,STP,8843,5514
41,HAI,404,GNB,6121,3817
41,HAI,411,EQG,9123,5689
41,HAI,420,GAM,5961,3717
41,HAI,432,MLI,6899,4302
41,HAI,433,SEN,5847,3646
41,HAI,434,BEN,8210,5119
41,HAI,435,MAA,5916,3689
41,HAI,436,NIR,7935,4947
41,HAI,437,CDI,7367,4594
41,HAI,438,GUI,6393,3986
41,HAI,439,BFO,7582,4727
41,HAI,450,LBR,6790,4234
41,HAI,451,SIE,6460,4028
41,HAI,452,GHA,7981,4977
41,HAI,461,TOG,8054,5022
41,HAI,471,CAO,9243,5763
41,HAI,475,NIG,8281,5163
41,HAI,481,GAB,9141,5699
41,HAI,482,CEN,9963,6212
41,HAI,483,CHA,9301,5799
41,HAI,484,CON,9900,6173
41,HAI,490,DRC,9900,6173
41,HAI,500,UGA,11560,7208
41,HAI,501,KEN,12053,7516
41,HAI,510,TAZ,12495,7791
41,HAI,511,ZAN,12484,7784
41,HAI,516,BUI,11337,7069
41,HAI,517,RWA,11356,7081
41,HAI,520,SOM,12820,7994
41,HAI,522,DJI,12166,7586
41,HAI,530,ETH,11843,7385
41,HAI,531,ERI,11587,7225
41,HAI,540,ANG,9819,6123
41,HAI,541,MZM,12336,7692
41,HAI,551,ZAM,11647,7262
41,HAI,552,ZIM,11960,7458
41,HAI,553,MAW,12122,7558
41,HAI,560,SAF,11904,7423
41,HAI,563,TRA,11904,7423
41,HAI,564,OFS,11799,7357
41,HAI,565,NAM,10718,6683
41,HAI,570,LES,11888,7412
41,HAI,571,BOT,11648,7263
41,HAI,572,SWA,12205,7610
41,HAI,580,MAG,13706,8546
41,HAI,581,COM,13074,8152
41,HAI,590,MAS,14778,9214
41,HAI,591,SEY,14154,8826
41,HAI,600,MOR,6639,4139
41,HAI,615,ALG,7503,4678
41,HAI,616,TUN,8138,5074
41,HAI,620,LIB,8533,5320
41,HAI,625,SUD,10984,6849
41,HAI,630,IRN,11595,7230
41,HAI,640,TUR,9941,6198
41,HAI,645,IRQ,11167,6963
41,HAI,651,EGY,10217,6370
41,HAI,652,SYR,10509,6552
41,HAI,660,LEB,10437,6508
41,HAI,663,JOR,10574,6593
41,HAI,666,ISR,10432,6504
41,HAI,670,SAU,11883,7409
41,HAI,678,YAR,12110,7551
41,HAI,679,YEM,12110,7551
41,HAI,680,YPR,12335,7691
41,HAI,690,KUW,11698,7294
41,HAI,692,BAH,12152,7577
41,HAI,694,QAT,12178,7593
41,HAI,696,UAE,12541,7820
41,HAI,698,OMA,12936,8066
41,HAI,700,AFG,12866,8022
41,HAI,701,TKM,11937,7443
41,HAI,702,TAJ,12510,7800
41,HAI,703,KYR,12450,7763
41,HAI,704,UZB,12281,7658
41,HAI,705,KZK,12471,7776
41,HAI,710,CHN,13520,8430
41,HAI,711,TBT,14348,8946
41,HAI,712,MON,12694,7915
41,HAI,713,TAW,14919,9303
41,HAI,730,KOR,13486,8409
41,HAI,731,PRK,13321,8306
41,HAI,732,ROK,13486,8409
41,HAI,740,JPN,13135,8190
41,HAI,750,IND,13870,8648
41,HAI,760,BHU,14565,9081
41,HAI,770,PAK,13174,8214
41,HAI,771,BNG,15003,9355
41,HAI,775,MYA,15941,9940
41,HAI,780,SRI,15895,9911
41,HAI,790,NEP,14378,8965
41,HAI,781,MAD,15496,9662
41,HAI,800,THI,16388,10218
41,HAI,811,CAM,16684,10403
41,HAI,812,LAO,15991,9971
41,HAI,815,VNM,16730,10432
41,HAI,816,DRV,15590,9721
41,HAI,817,RVN,16730,10431
41,HAI,820,MAL,17505,10915
41,HAI,830,SIN,17774,11082
41,HAI,835,BRU,17316,10797
41,HAI,840,PHI,16083,10028
41,HAI,850,INS,18596,11595
41,HAI,860,ETM,17768,11079
41,HAI,900,AUL,15545,9692
41,HAI,910,PNG,15602,9728
41,HAI,920,NEW,13243,8257
41,HAI,935,VAN,13730,8561
41,HAI,940,SOL,14346,8945
41,HAI,950,FJI,12585,7847
41,HAI,983,MSI,12713,7927
41,HAI,986,PAL,15867,9894
41,HAI,987,FSM,13775,8589
41,HAI,990,WSM,13111,8175
42,DOM,2,USA,2358,1471
42,DOM,20,CAN,3027,1888
42,DOM,31,BHM,891,555
42,DOM,40,CUB,1381,861
42,DOM,41,HAI,246,154
42,DOM,51,JAM,723,451
42,DOM,52,TRI,1275,795
42,DOM,53,BAR,1266,789
42,DOM,54,DMA,1079,673
42,DOM,55,GRN,1140,711
42,DOM,56,SLU,1076,671
42,DOM,57,SVG,1106,690
42,DOM,58,AAB,882,550
42,DOM,60,SKN,777,485
42,DOM,80,BLZ,1924,1200
42,DOM,70,MEX,3063,1910
42,DOM,90,GUA,2223,1386
42,DOM,91,HON,1909,1190
42,DOM,92,SAL,2109,1315
42,DOM,93,NIC,1885,1175
42,DOM,94,COS,1793,1118
42,DOM,95,PAN,1471,917
42,DOM,100,COL,1602,999
42,DOM,101,VEN,993,619
42,DOM,110,GUY,1815,1132
42,DOM,115,SUR,2135,1331
42,DOM,130,ECU,2252,1404
42,DOM,135,PER,3477,2168
42,DOM,140,BRA,4461,2782
42,DOM,145,BOL,3846,2398
42,DOM,150,PAR,5025,3133
42,DOM,155,CHL,5729,3572
42,DOM,160,ARG,5963,3718
42,DOM,165,URU,6024,3756
42,DOM,200,UK,7036,4387
42,DOM,205,IRE,6620,4128
42,DOM,210,NTH,7362,4590
42,DOM,211,BEL,7328,4569
42,DOM,212,LUX,7460,4651
42,DOM,220,FRN,7183,4479
42,DOM,221,MNC,7596,4736
42,DOM,223,LIE,7726,4817
42,DOM,225,SWZ,7569,4719
42,DOM,230,SPN,6700,4178
42,DOM,232,AND,7127,4444
42,DOM,235,POR,6221,3879
42,DOM,255,GMY,7953,4959
42,DOM,260,GFR,7530,4695
42,DOM,265,GDR,7953,4959
42,DOM,290,POL,8469,5281
42,DOM,300,AUH,8218,5124
42,DOM,305,AUS,8218,5124
42,DOM,310,HUN,8447,5267
42,DOM,315,CZE,8051,5020
42,DOM,316,CZR,8051,5020
42,DOM,317,SLO,8279,5162
42,DOM,325,ITA,8063,5027
42,DOM,331,SNM,7995,4985
42,DOM,338,MLT,8338,5199
42,DOM,339,ALB,8650,5394
42,DOM,345,SER,8623,5377
42,DOM,341,MNG,8569,5343
42,DOM,343,MAC,8759,5461
42,DOM,344,CRO,8251,5145
42,DOM,345,YUG,8623,5377
42,DOM,346,BOS,8492,5295
42,DOM,349,SLV,8119,5062
42,DOM,350,GRC,9058,5648
42,DOM,352,CYP,9982,6224
42,DOM,355,BUL,8903,5551
42,DOM,359,MLD,9154,5708
42,DOM,360,RUM,9060,5649
42,DOM,365,RUS,9393,5857
42,DOM,366,EST,8508,5305
42,DOM,367,LAT,8557,5335
42,DOM,368,LIT,8696,5422
42,DOM,369,UKR,9157,5709
42,DOM,370,BLR,8864,5527
42,DOM,371,ARM,10621,6622
42,DOM,372,GRG,10643,6636
42,DOM,373,AZE,11005,6862
42,DOM,375,FIN,8491,5295
42,DOM,380,SWD,8134,5072
42,DOM,385,NOR,7716,4811
42,DOM,390,DEN,7853,4897
42,DOM,395,ICE,6206,3869
42,DOM,402,CAP,4877,3041
42,DOM,403,STP,8597,5360
42,DOM,404,GNB,5875,3663
42,DOM,411,EQG,8877,5535
42,DOM,420,GAM,5716,3564
42,DOM,432,MLI,6655,4150
42,DOM,433,SEN,5603,3494
42,DOM,434,BEN,7965,4966
42,DOM,435,MAA,5676,3539
42,DOM,436,NIR,7694,4797
42,DOM,437,CDI,7121,4440
42,DOM,438,GUI,6147,3833
42,DOM,439,BFO,7339,4576
42,DOM,450,LBR,6544,4080
42,DOM,451,SIE,6214,3874
42,DOM,452,GHA,7735,4823
42,DOM,461,TOG,7808,4868
42,DOM,471,CAO,8997,5610
42,DOM,475,NIG,8035,5010
42,DOM,481,GAB,8894,5546
42,DOM,482,CEN,9719,6060
42,DOM,483,CHA,9063,5651
42,DOM,484,CON,9653,6019
42,DOM,490,DRC,9653,6019
42,DOM,500,UGA,11316,7056
42,DOM,501,KEN,11810,7364
42,DOM,510,TAZ,12249,7638
42,DOM,511,ZAN,12238,7631
42,DOM,516,BUI,11091,6916
42,DOM,517,RWA,11111,6928
42,DOM,520,SOM,12582,7845
42,DOM,522,DJI,11940,7445
42,DOM,530,ETH,11611,7240
42,DOM,531,ERI,11365,7087
42,DOM,540,ANG,9574,5969
42,DOM,541,MZM,12101,7545
42,DOM,551,ZAM,11402,7110
42,DOM,552,ZIM,11717,7306
42,DOM,553,MAW,11876,7405
42,DOM,560,SAF,11669,7276
42,DOM,563,TRA,11669,7276
42,DOM,564,OFS,11570,7214
42,DOM,565,NAM,10482,6536
42,DOM,570,LES,11659,7269
42,DOM,571,BOT,11412,7116
42,DOM,572,SWA,11970,7464
42,DOM,580,MAG,13461,8393
42,DOM,581,COM,12828,7999
42,DOM,590,MAS,14533,9062
42,DOM,591,SEY,13914,8676
42,DOM,600,MOR,6431,4010
42,DOM,615,ALG,7305,4555
42,DOM,616,TUN,7942,4952
42,DOM,620,LIB,8328,5193
42,DOM,625,SUD,10757,6707
42,DOM,630,IRN,11434,7129
42,DOM,640,TUR,9768,6091
42,DOM,645,IRQ,10991,6853
42,DOM,651,EGY,10019,6247
42,DOM,652,SYR,10323,6437
42,DOM,660,LEB,10251,6391
42,DOM,663,JOR,10383,6474
42,DOM,666,ISR,10242,6386
42,DOM,670,SAU,11686,7287
42,DOM,678,YAR,11892,7415
42,DOM,679,YEM,11892,7415
42,DOM,680,YPR,12112,7552
42,DOM,690,KUW,11515,7180
42,DOM,692,BAH,11967,7462
42,DOM,694,QAT,11991,7477
42,DOM,696,UAE,12355,7704
42,DOM,698,OMA,12755,7953
42,DOM,700,AFG,12737,7942
42,DOM,701,TKM,11793,7353
42,DOM,702,TAJ,12391,7726
42,DOM,703,KYR,12356,7705
42,DOM,704,UZB,12171,7589
42,DOM,705,KZK,12386,7723
42,DOM,710,CHN,13568,8460
42,DOM,711,TBT,14282,8905
42,DOM,712,MON,12707,7923
42,DOM,713,TAW,15006,9357
42,DOM,730,KOR,13576,8465
42,DOM,731,PRK,13404,8358
42,DOM,732,ROK,13576,8465
42,DOM,740,JPN,13269,8274
42,DOM,750,IND,13749,8573
42,DOM,760,BHU,14487,9033
42,DOM,770,PAK,13053,8139
42,DOM,771,BNG,14920,9303
42,DOM,775,MYA,15872,9897
42,DOM,780,SRI,15713,9798
42,DOM,790,NEP,14282,8905
42,DOM,781,MAD,15288,9532
42,DOM,800,THI,16342,10190
42,DOM,811,CAM,16668,10393
42,DOM,812,LAO,15966,9955
42,DOM,815,VNM,16730,10432
42,DOM,816,DRV,15590,9721
42,DOM,817,RVN,16729,10431
42,DOM,820,MAL,17444,10877
42,DOM,830,SIN,17730,11055
42,DOM,835,BRU,17396,10847
42,DOM,840,PHI,16188,10094
42,DOM,850,INS,18575,11582
42,DOM,860,ETM,17991,11218
42,DOM,900,AUL,15740,9815
42,DOM,910,PNG,15848,9882
42,DOM,920,NEW,13427,8372
42,DOM,935,VAN,13972,8712
42,DOM,940,SOL,14593,9099
42,DOM,950,FJI,12822,7995
42,DOM,983,MSI,12950,8075
42,DOM,986,PAL,16058,10013
42,DOM,987,FSM,14009,8735
42,DOM,990,WSM,13354,8326
51,JAM,2,USA,2315,1444
51,JAM,20,CAN,3039,1895
51,JAM,31,BHM,700,436
51,JAM,40,CUB,810,505
51,JAM,41,HAI,480,300
51,JAM,42,DOM,723,451
51,JAM,52,TRI,1856,1157
51,JAM,53,BAR,1927,1202
51,JAM,54,DMA,1731,1079
51,JAM,55,GRN,1753,1093
51,JAM,56,SLU,1738,1084
51,JAM,57,SVG,1753,1093
51,JAM,58,AAB,1596,995
51,JAM,60,SKN,1493,931
51,JAM,80,BLZ,1202,750
51,JAM,70,MEX,2354,1468
51,JAM,90,GUA,1503,937
51,JAM,91,HON,1199,748
51,JAM,92,SAL,1396,871
51,JAM,93,NIC,1207,753
51,JAM,94,COS,1189,742
51,JAM,95,PAN,1041,649
51,JAM,100,COL,1510,941
51,JAM,101,VEN,1379,860
51,JAM,110,GUY,2373,1479
51,JAM,115,SUR,2710,1690
51,JAM,130,ECU,2005,1250
51,JAM,135,PER,3336,2080
51,JAM,140,BRA,4870,3037
51,JAM,145,BOL,3905,2435
51,JAM,150,PAR,5221,3256
51,JAM,155,CHL,5711,3561
51,JAM,160,ARG,6099,3803
51,JAM,165,URU,6187,3858
51,JAM,200,UK,7555,4711
51,JAM,205,IRE,7116,4437
51,JAM,210,NTH,7871,4908
51,JAM,211,BEL,7855,4898
51,JAM,212,LUX,7989,4982
51,JAM,220,FRN,7729,4819
51,JAM,221,MNC,8177,5098
51,JAM,223,LIE,8277,5161
51,JAM,225,SWZ,8130,5069
51,JAM,230,SPN,7314,4560
51,JAM,232,AND,7721,4814
51,JAM,235,POR,6849,4271
51,JAM,255,GMY,8456,5273
51,JAM,260,GFR,8056,5023
51,JAM,265,GDR,8456,5273
51,JAM,290,POL,8964,5589
51,JAM,300,AUH,8755,5459
51,JAM,305,AUS,8755,5459
51,JAM,310,HUN,8988,5604
51,JAM,315,CZE,8572,5345
51,JAM,316,CZR,8572,5345
51,JAM,317,SLO,8814,5496
51,JAM,325,ITA,8659,5399
51,JAM,331,SNM,8571,5344
51,JAM,338,MLT,8966,5591
51,JAM,339,ALB,9236,5759
51,JAM,345,SER,9185,5727
51,JAM,341,MNG,9146,5703
51,JAM,343,MAC,9336,5821
51,JAM,344,CRO,8812,5495
51,JAM,345,YUG,9185,5727
51,JAM,346,BOS,9065,5652
51,JAM,349,SLV,8674,5409
51,JAM,350,GRC,9659,6023
51,JAM,352,CYP,10583,6599
51,JAM,355,BUL,9476,5908
51,JAM,359,MLD,9677,6034
51,JAM,360,RUM,9613,5994
51,JAM,365,RUS,9825,6126
51,JAM,366,EST,8930,5568
51,JAM,367,LAT,9009,5617
51,JAM,368,LIT,9165,5715
51,JAM,369,UKR,9651,6018
51,JAM,370,BLR,9338,5822
51,JAM,371,ARM,11154,6955
51,JAM,372,GRG,11174,6967
51,JAM,373,AZE,11518,7182
51,JAM,375,FIN,8904,5552
51,JAM,380,SWD,8565,5340
51,JAM,385,NOR,8151,5083
51,JAM,390,DEN,8329,5193
51,JAM,395,ICE,6551,4085
51,JAM,402,CAP,5600,3492
51,JAM,403,STP,9315,5808
51,JAM,404,GNB,6597,4114
51,JAM,411,EQG,9598,5985
51,JAM,420,GAM,6439,4015
51,JAM,432,MLI,7378,4601
51,JAM,433,SEN,6327,3945
51,JAM,434,BEN,8687,5417
51,JAM,435,MAA,6397,3989
51,JAM,436,NIR,8415,5247
51,JAM,437,CDI,7841,4889
51,JAM,438,GUI,6867,4282
51,JAM,439,BFO,8062,5027
51,JAM,450,LBR,7261,4528
51,JAM,451,SIE,6933,4323
51,JAM,452,GHA,8456,5273
51,JAM,461,TOG,8530,5319
51,JAM,471,CAO,9719,6060
51,JAM,475,NIG,8758,5461
51,JAM,481,GAB,9613,5994
51,JAM,482,CEN,10442,6511
51,JAM,483,CHA,9781,6099
51,JAM,484,CON,10368,6465
51,JAM,490,DRC,10368,6465
51,JAM,500,UGA,12039,7507
51,JAM,501,KEN,12533,7815
51,JAM,510,TAZ,12972,8088
51,JAM,511,ZAN,12960,8081
51,JAM,516,BUI,11813,7366
51,JAM,517,RWA,11834,7379
51,JAM,520,SOM,13299,8293
51,JAM,522,DJI,12635,7879
51,JAM,530,ETH,12319,7681
51,JAM,531,ERI,12053,7516
51,JAM,540,ANG,10278,6409
51,JAM,541,MZM,12752,7951
51,JAM,551,ZAM,12100,7544
51,JAM,552,ZIM,12409,7737
51,JAM,553,MAW,12583,7846
51,JAM,560,SAF,12321,7682
51,JAM,563,TRA,12321,7682
51,JAM,564,OFS,12195,7604
51,JAM,565,NAM,11136,6944
51,JAM,570,LES,12285,7660
51,JAM,571,BOT,12067,7524
51,JAM,572,SWA,12619,7868
51,JAM,580,MAG,14162,8831
51,JAM,581,COM,13545,8446
51,JAM,590,MAS,15231,9497
51,JAM,591,SEY,14635,9125
51,JAM,600,MOR,7092,4422
51,JAM,615,ALG,7943,4953
51,JAM,616,TUN,8574,5346
51,JAM,620,LIB,8980,5599
51,JAM,625,SUD,11455,7142
51,JAM,630,IRN,11975,7467
51,JAM,640,TUR,10342,6449
51,JAM,645,IRQ,11573,7216
51,JAM,651,EGY,10654,6643
51,JAM,652,SYR,10928,6814
51,JAM,660,LEB,10858,6770
51,JAM,663,JOR,11001,6860
51,JAM,666,ISR,10857,6770
51,JAM,670,SAU,12316,7679
51,JAM,678,YAR,12572,7839
51,JAM,679,YEM,12572,7839
51,JAM,680,YPR,12802,7982
51,JAM,690,KUW,12111,7551
51,JAM,692,BAH,12569,7837
51,JAM,694,QAT,12597,7854
51,JAM,696,UAE,12958,8079
51,JAM,698,OMA,13347,8322
51,JAM,700,AFG,13189,8224
51,JAM,701,TKM,12288,7662
51,JAM,702,TAJ,12817,7992
51,JAM,703,KYR,12713,7927
51,JAM,704,UZB,12573,7840
51,JAM,705,KZK,12719,7930
51,JAM,710,CHN,13511,8425
51,JAM,711,TBT,14552,9074
51,JAM,712,MON,12758,7955
51,JAM,713,TAW,14822,9242
51,JAM,730,KOR,13393,8351
51,JAM,731,PRK,13244,8258
51,JAM,732,ROK,13393,8351
51,JAM,740,JPN,12951,8075
51,JAM,750,IND,14178,8840
51,JAM,760,BHU,14789,9221
51,JAM,770,PAK,13484,8407
51,JAM,771,BNG,15234,9499
51,JAM,775,MYA,16138,10063
51,JAM,780,SRI,16298,10163
51,JAM,790,NEP,14637,9126
51,JAM,781,MAD,15942,9940
51,JAM,800,THI,16536,10311
51,JAM,811,CAM,16767,10455
51,JAM,812,LAO,16102,10040
51,JAM,815,VNM,16783,10464
51,JAM,816,DRV,15659,9764
51,JAM,817,RVN,16784,10465
51,JAM,820,MAL,17661,11012
51,JAM,830,SIN,17886,11153
51,JAM,835,BRU,17202,10726
51,JAM,840,PHI,15938,9938
51,JAM,850,INS,18615,11607
51,JAM,860,ETM,17364,10827
51,JAM,900,AUL,15104,9418
51,JAM,910,PNG,15140,9440
51,JAM,920,NEW,12821,7994
51,JAM,935,VAN,13250,8261
51,JAM,940,SOL,13878,8653
51,JAM,950,FJI,12106,7548
51,JAM,983,MSI,12286,7660
51,JAM,986,PAL,15548,9695
51,JAM,987,FSM,13359,8329
51,JAM,990,WSM,12631,7876
52,TRI,2,USA,3494,2179
52,TRI,20,CAN,4087,2548
52,TRI,31,BHM,2163,1349
52,TRI,40,CUB,2624,1636
52,TRI,41,HAI,1478,922
52,TRI,42,DOM,1275,795
52,TRI,51,JAM,1856,1157
52,TRI,53,BAR,340,212
52,TRI,54,DMA,315,196
52,TRI,55,GRN,165,103
52,TRI,56,SLU,358,223
52,TRI,57,SVG,287,179
52,TRI,58,AAB,711,443
52,TRI,60,SKN,756,472
52,TRI,80,BLZ,2988,1863
52,TRI,70,MEX,4167,2598
52,TRI,90,GUA,3191,1990
52,TRI,91,HON,2847,1775
52,TRI,92,SAL,3041,1896
52,TRI,93,NIC,2727,1701
52,TRI,94,COS,2497,1557
52,TRI,95,PAN,1997,1245
52,TRI,100,COL,1562,974
52,TRI,101,VEN,623,389
52,TRI,110,GUY,541,337
52,TRI,115,SUR,863,538
52,TRI,130,ECU,2234,1393
52,TRI,135,PER,3057,1906
52,TRI,140,BRA,3233,2016
52,TRI,145,BOL,3058,1907
52,TRI,150,PAR,3991,2488
52,TRI,155,CHL,4958,3091
52,TRI,160,ARG,4976,3103
52,TRI,165,URU,5003,3119
52,TRI,200,UK,7109,4433
52,TRI,205,IRE,6764,4217
52,TRI,210,NTH,7449,4645
52,TRI,211,BEL,7369,4595
52,TRI,212,LUX,7490,4670
52,TRI,220,FRN,7179,4476
52,TRI,221,MNC,7481,4665
52,TRI,223,LIE,7692,4796
52,TRI,225,SWZ,7511,4683
52,TRI,230,SPN,6509,4058
52,TRI,232,AND,6988,4357
52,TRI,235,POR,5994,3737
52,TRI,255,GMY,8034,5009
52,TRI,260,GFR,7567,4718
52,TRI,265,GDR,8034,5009
52,TRI,290,POL,8557,5336
52,TRI,300,AUH,8208,5118
52,TRI,305,AUS,8208,5118
52,TRI,310,HUN,8419,5249
52,TRI,315,CZE,8085,5042
52,TRI,316,CZR,8085,5042
52,TRI,317,SLO,8270,5156
52,TRI,325,ITA,7888,4919
52,TRI,331,SNM,7883,4915
52,TRI,338,MLT,8046,5017
52,TRI,339,ALB,8488,5293
52,TRI,345,SER,8530,5319
52,TRI,341,MNG,8436,5260
52,TRI,343,MAC,8622,5376
52,TRI,344,CRO,8173,5096
52,TRI,345,YUG,8530,5319
52,TRI,346,BOS,8372,5220
52,TRI,349,SLV,8060,5026
52,TRI,350,GRC,8840,5512
52,TRI,352,CYP,9742,6074
52,TRI,355,BUL,8772,5470
52,TRI,359,MLD,9149,5705
52,TRI,360,RUM,8982,5600
52,TRI,365,RUS,9595,5983
52,TRI,366,EST,8758,5461
52,TRI,367,LAT,8741,5450
52,TRI,368,LIT,8838,5511
52,TRI,369,UKR,9224,5752
52,TRI,370,BLR,8989,5605
52,TRI,371,ARM,10552,6579
52,TRI,372,GRG,10577,6595
52,TRI,373,AZE,10976,6844
52,TRI,375,FIN,8764,5464
52,TRI,380,SWD,8377,5223
52,TRI,385,NOR,7962,4965
52,TRI,390,DEN,8005,4991
52,TRI,395,ICE,6684,4167
52,TRI,402,CAP,4075,2541
52,TRI,403,STP,7615,4748
52,TRI,404,GNB,4979,3104
52,TRI,411,EQG,7922,4940
52,TRI,420,GAM,4859,3030
52,TRI,432,MLI,5803,3619
52,TRI,433,SEN,4767,2972
52,TRI,434,BEN,7044,4392
52,TRI,435,MAA,4936,3078
52,TRI,436,NIR,6893,4298
52,TRI,437,CDI,6170,3847
52,TRI,438,GUI,5217,3253
52,TRI,439,BFO,6508,4058
52,TRI,450,LBR,5570,3473
52,TRI,451,SIE,5266,3284
52,TRI,452,GHA,6789,4233
52,TRI,461,TOG,6881,4291
52,TRI,471,CAO,8064,5028
52,TRI,475,NIG,7117,4438
52,TRI,481,GAB,7909,4931
52,TRI,482,CEN,8828,5504
52,TRI,483,CHA,8289,5169
52,TRI,484,CON,8634,5384
52,TRI,490,DRC,8634,5384
52,TRI,500,UGA,10419,6497
52,TRI,501,KEN,10914,6805
52,TRI,510,TAZ,11286,7037
52,TRI,511,ZAN,11274,7029
52,TRI,516,BUI,10136,6320
52,TRI,517,RWA,10188,6352
52,TRI,520,SOM,11776,7343
52,TRI,522,DJI,11293,7042
52,TRI,530,ETH,10893,6792
52,TRI,531,ERI,10765,6712
52,TRI,540,ANG,8498,5298
52,TRI,541,MZM,10898,6795
52,TRI,551,ZAM,10293,6418
52,TRI,552,ZIM,10592,6604
52,TRI,553,MAW,10802,6735
52,TRI,560,SAF,10468,6527
52,TRI,563,TRA,10468,6527
52,TRI,564,OFS,10340,6447
52,TRI,565,NAM,9285,5789
52,TRI,570,LES,10430,6503
52,TRI,571,BOT,10216,6370
52,TRI,572,SWA,10766,6713
52,TRI,580,MAG,12357,7705
52,TRI,581,COM,11806,7362
52,TRI,590,MAS,13416,8365
52,TRI,591,SEY,13041,8132
52,TRI,600,MOR,6069,3784
52,TRI,615,ALG,7008,4370
52,TRI,616,TUN,7650,4770
52,TRI,620,LIB,7953,4959
52,TRI,625,SUD,10117,6308
52,TRI,630,IRN,11320,7058
52,TRI,640,TUR,9611,5992
52,TRI,645,IRQ,10778,6720
52,TRI,651,EGY,9664,6026
52,TRI,652,SYR,10058,6272
52,TRI,660,LEB,9982,6224
52,TRI,663,JOR,10076,6283
52,TRI,666,ISR,9947,6202
52,TRI,670,SAU,11312,7053
52,TRI,678,YAR,11320,7058
52,TRI,679,YEM,11320,7058
52,TRI,680,YPR,11489,7164
52,TRI,690,KUW,11250,7014
52,TRI,692,BAH,11670,7276
52,TRI,694,QAT,11682,7284
52,TRI,696,UAE,12046,7511
52,TRI,698,OMA,12466,7773
52,TRI,700,AFG,12796,7979
